-0.13075534999370575,0.8271210193634033,-0.07037433981895447,-0.03634288161993027,0.42582058906555176,-0.10295532643795013,-0.06192108988761902,-0.00638127326965332,-0.12864843010902405,0.022401124238967896,0.0011161565780639648,0.14067840576171875,0.024888155981898308,0.43080276250839233,0.15255755186080933,-0.061297185719013214,0.8274306058883667,0.19621001183986664,-0.01339457556605339,-0.9461710453033447,-0.28069597482681274,-0.07515766471624374,-0.7129107117652893,-0.2288004606962204,-0.05946997553110123,-0.5075557231903076,-0.11104746907949448,0.025982793420553207,-0.5087576508522034,0.11498874425888062,0.1053413599729538,-0.7096008062362671,0.21678295731544495,0.20146246254444122,-0.9360243082046509,0.23101194202899933,-0.009313169866800308,-0.5171940922737122,0.0029202010482549667,0.02709910273551941,-0.6977049112319946,-0.005838342010974884,-0.019631454721093178,-0.0027424097061157227,0.005753777921199799,-0.025647910311818123,-0.27551770210266113,-0.000769447535276413,0.07478688657283783,-0.59619140625,-0.02243352122604847
-0.13383451104164124,0.8276262283325195,-0.05675271525979042,-0.04014641419053078,0.4263380765914917,-0.09689955413341522,-0.06459623575210571,-0.006304889917373657,-0.1273249089717865,0.025391986593604088,0.0006435215473175049,0.14025142788887024,0.02185668796300888,0.4313182532787323,0.15061001479625702,-0.06423191726207733,0.8287661075592041,0.19183515012264252,-0.025468861684203148,-0.9441030025482178,-0.2989411950111389,-0.07949481159448624,-0.7118043899536133,-0.23006843030452728,-0.05886298418045044,-0.5059001445770264,-0.11012890189886093,0.030890457332134247,-0.5062601566314697,0.1124250739812851,0.1115875095129013,-0.7074120044708252,0.2166183590888977,0.21341246366500854,-0.9319758415222168,0.24615757167339325,-0.006441002711653709,-0.5150500535964966,0.0018856097012758255,0.033149585127830505,-0.6938087940216064,-0.008593257516622543,-0.01952807605266571,-0.0029910504817962646,0.006220247596502304,-0.024360833689570427,-0.27456292510032654,-0.0013865381479263306,0.07875870168209076,-0.5919021368026733,-0.02623594179749489
-0.12997479736804962,0.8314990997314453,-0.058006640523672104,-0.03533737733960152,0.4282080829143524,-0.10150112956762314,-0.06680268049240112,-0.00638580322265625,-0.12621274590492249,0.02769804373383522,0.001059204339981079,0.1398681104183197,0.02751648612320423,0.4333720803260803,0.15205475687980652,-0.06275533139705658,0.8322637677192688,0.19740942120552063,-0.03761061280965805,-0.9560137391090393,-0.28866976499557495,-0.0868472009897232,-0.7205857038497925,-0.21802783012390137,-0.06178725138306618,-0.5091955065727234,-0.1038290411233902,0.030814126133918762,-0.5055458545684814,0.11642955988645554,0.10955655574798584,-0.7087327837944031,0.22314858436584473,0.21144622564315796,-0.9349098801612854,0.26164770126342773,-0.00768981222063303,-0.5159435272216797,0.006957478821277618,0.03463112562894821,-0.6942053437232971,-0.001855442300438881,-0.019461916759610176,-0.0028243958950042725,0.006575420498847961,-0.025209348648786545,-0.27543383836746216,0.00013339705765247345,0.07901336252689362,-0.5922266840934753,-0.022033359855413437
-0.13467144966125488,0.8414033651351929,-0.06263941526412964,-0.02674478478729725,0.4342893064022064,-0.11411882936954498,-0.07174950838088989,-0.006858259439468384,-0.1260547935962677,0.03232301026582718,0.0016547739505767822,0.14109954237937927,0.03471565246582031,0.44167834520339966,0.15021362900733948,-0.07481998205184937,0.8444188237190247,0.19830365478992462,-0.061734773218631744,-0.951526939868927,-0.3343876302242279,-0.11204181611537933,-0.7203601002693176,-0.23814791440963745,-0.07201977074146271,-0.5128819346427917,-0.10481388866901398,0.033468715846538544,-0.5125182271003723,0.11584372818470001,0.12378154695034027,-0.7185596227645874,0.2238444983959198,0.2453392595052719,-0.9421319365501404,0.24730825424194336,-0.012486724182963371,-0.5221552848815918,0.006064986810088158,0.03634131699800491,-0.7001658082008362,-0.012193508446216583,-0.01949453167617321,-0.0028099417686462402,0.007356703281402588,-0.027982203289866447,-0.27852362394332886,0.0028890464454889297,0.07783647626638412,-0.5960157513618469,-0.031254544854164124
-0.1306866854429245,0.8417868614196777,-0.042820192873477936,-0.03178686648607254,0.4349810481071472,-0.10028751939535141,-0.07124080508947372,-0.004326850175857544,-0.12659871578216553,0.03185339272022247,-0.0019657015800476074,0.14121544361114502,0.021162332966923714,0.43490070104599,0.16567543148994446,-0.08964736759662628,0.8331650495529175,0.22692003846168518,-0.09167571365833282,-0.9272448420524597,-0.3778565227985382,-0.12627166509628296,-0.7046068906784058,-0.261269211769104,-0.0686773732304573,-0.5084221363067627,-0.11709428578615189,0.03930486738681793,-0.5112215876579285,0.10447648912668228,0.1254877895116806,-0.7108355760574341,0.22621706128120422,0.251155287027359,-0.9276298880577087,0.2625472843647003,-0.005830051377415657,-0.5205389261245728,-0.006831597536802292,0.0472322478890419,-0.6969119310379028,-0.030758779495954514,-0.019452884793281555,-0.003310978412628174,0.00715227797627449,-0.02459520660340786,-0.27723228931427,-0.004503455013036728,0.08572077751159668,-0.59136563539505,-0.04776395857334137
-0.11148261278867722,0.8479068279266357,-0.05457393825054169,-0.01797606609761715,0.4362587034702301,-0.11181668192148209,-0.07198896259069443,-0.006007164716720581,-0.1270916759967804,0.032389480620622635,3.7997961044311523e-05,0.14189854264259338,0.02622860297560692,0.44084227085113525,0.16017034649848938,-0.08834776282310486,0.842624843120575,0.21538056433200836,-0.19383680820465088,-0.8997184038162231,-0.3951074481010437,-0.1883631944656372,-0.6862273216247559,-0.2566799521446228,-0.07861368358135223,-0.5105893611907959,-0.10083528608083725,0.03408796340227127,-0.5053537487983704,0.12272454798221588,0.10632625967264175,-0.6794251203536987,0.295876681804657,0.23374542593955994,-0.8830322027206421,0.37344348430633545,-0.010408483445644379,-0.5220824480056763,0.009588368237018585,0.044663749635219574,-0.6982510685920715,-0.010694485157728195,-0.019465912133455276,-0.003092169761657715,0.007398273795843124,-0.026816334575414658,-0.27761006355285645,0.0028198957443237305,0.08448103815317154,-0.5940337777137756,-0.031591299921274185
-0.11174733191728592,0.8491119742393494,-0.0700254887342453,-0.02303985506296158,0.4348149299621582,-0.12080153822898865,-0.07670196890830994,-0.008041054010391235,-0.12466448545455933,0.037690602242946625,0.0016626417636871338,0.14079609513282776,0.027554871514439583,0.44320857524871826,0.1573801040649414,-0.08264674246311188,0.8469858169555664,0.21122708916664124,-0.2758297622203827,-0.8618558645248413,-0.39970725774765015,-0.22980140149593353,-0.6645064353942871,-0.2460370808839798,-0.08224178105592728,-0.509814441204071,-0.09237082302570343,0.044133320450782776,-0.503578245639801,0.1262235790491104,0.11425483971834183,-0.662143349647522,0.31792330741882324,0.24454744160175323,-0.8538559675216675,0.414739727973938,-0.004811011254787445,-0.5228638648986816,0.01414249837398529,0.0484011247754097,-0.6992605924606323,-0.007923033088445663,-0.019117919728159904,-0.0032306015491485596,0.008117936551570892,-0.022963887080550194,-0.2770736813545227,0.006758086383342743,0.0883471742272377,-0.595792293548584,-0.032123446464538574
-0.09917429089546204,0.851064920425415,-0.07204261422157288,-0.026234380900859833,0.43378520011901855,-0.11300379037857056,-0.07379968464374542,-0.008809983730316162,-0.12678687274456024,0.03451862186193466,0.002316117286682129,0.14208291471004486,0.016320619732141495,0.44324934482574463,0.15060707926750183,-0.0912279561161995,0.8472206592559814,0.19376236200332642,-0.31879258155822754,-0.7527940273284912,-0.4785619080066681,-0.24237757921218872,-0.6152392625808716,-0.2800481617450714,-0.07535608112812042,-0.5036019086837769,-0.10406988859176636,0.04950077086687088,-0.5017569065093994,0.12481029331684113,0.11465930193662643,-0.6320639848709106,0.34249135851860046,0.24523687362670898,-0.7795965671539307,0.5016170144081116,0.003884660080075264,-0.5229175090789795,0.006423670798540115,0.0538107231259346,-0.6986950635910034,-0.014516005292534828,-0.019246600568294525,-0.003267049789428711,0.00770135223865509,-0.020232953131198883,-0.2740648090839386,0.005853679031133652,0.09645098447799683,-0.5958373546600342,-0.036643147468566895
-0.08986085653305054,0.8591700196266174,-0.09053420275449753,-0.034737348556518555,0.4349086880683899,-0.1134677305817604,-0.07299799472093582,-0.009164214134216309,-0.12703317403793335,0.03375120460987091,0.002721548080444336,0.1420736014842987,0.009174708276987076,0.444211483001709,0.15348902344703674,-0.08447577059268951,0.8535882234573364,0.1948745846748352,-0.31737592816352844,-0.6810081005096436,-0.5343208312988281,-0.23832747340202332,-0.584419846534729,-0.311227411031723,-0.07558071613311768,-0.5014680624008179,-0.10988881438970566,0.04825979471206665,-0.5032525062561035,0.1270839273929596,0.12550432980060577,-0.6244081258773804,0.35010644793510437,0.25484079122543335,-0.749280571937561,0.5332647562026978,0.0017694253474473953,-0.5247004628181458,0.005080725997686386,0.05383272469043732,-0.7004286050796509,-0.01777893491089344,-0.01915971376001835,-0.0031876564025878906,0.007606342434883118,-0.020671922713518143,-0.2742328643798828,0.006085969507694244,0.09560234844684601,-0.5966601371765137,-0.03771549463272095
-0.08684152364730835,0.8612735271453857,-0.08753930777311325,-0.04228898137807846,0.43562930822372437,-0.1050342246890068,-0.07383745908737183,-0.008044719696044922,-0.12640473246574402,0.035062141716480255,0.00030031800270080566,0.1416337937116623,-0.002962668426334858,0.4395539164543152,0.16573873162269592,-0.09900554269552231,0.8464948534965515,0.22111056745052338,-0.3437393009662628,-0.605481743812561,-0.5571973919868469,-0.2372579127550125,-0.552667498588562,-0.32990825176239014,-0.06225574016571045,-0.49722760915756226,-0.12588252127170563,0.06591415405273438,-0.5008017420768738,0.11670894920825958,0.1419968605041504,-0.58995521068573,0.3597286343574524,0.253508597612381,-0.6700947284698486,0.5790749788284302,0.01901431567966938,-0.5246118903160095,-0.009547166526317596,0.06707046180963516,-0.700828492641449,-0.0341949388384819,-0.01886587403714657,-0.0038011670112609863,0.0076558589935302734,-0.01057387050241232,-0.2729698419570923,-0.0017530284821987152,0.11086521297693253,-0.5977696180343628,-0.05377326160669327
